username,text,created_at,rt_count,like_count,impression_count,url,sentiment
mich8elwu,"Did you know that hallucination is a feature of #genAI and Generative = Hallucinatory. But you can still put guard rail around it by Retrieval Augmented Generation #RAG https://t.co/FokP3AObTL

#ChatGPT #GenerativeAI #AI #ML #Outperform2023",2023-05-28 22:20:52+00:00,0,1,233,https://twitter.com/twitter/status/1662947069554831365,neutral
Tova98499497,"😆🚸Yooo,You should check this out,Can help him withdraw money,hope you have a good day #EGLD #webdesign #Polygon #Crypto #Ethereum #Bulgaria #ChatGPT #technology #DeFi #إسرائيل https://t.co/esOwPUt209",2023-05-28 22:20:45+00:00,1,1,1,https://twitter.com/twitter/status/1662947042879053826,positive
Roshlew,"@YFging @Har67280687Hugh @ApostateProphet @realMuslimTopG According to ChatGPT AI, Ptolemy's Macoraba is located somewhere in North-Western Africa. https://t.co/epyYolz1eK",2023-05-28 22:20:41+00:00,0,1,6,https://twitter.com/twitter/status/1662947026752114690,neutral
SHERRILLCA32874,"Unbelievable! ChatGPT is too powerful!!!
#AI #JENNIECANNESFESTIVAL https://t.co/tHvZiTfegd",2023-05-28 22:20:41+00:00,0,1,14,https://twitter.com/twitter/status/1662947024126324737,neutral
battle_jan16931,"Amazing! I just got this TEMU invite code &lt;158807757&gt; from chatGPT with real rewards. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Have a try and you won't regret it!
#AI #NVDA https://t.co/TAJeKIpQXV",2023-05-28 22:20:28+00:00,0,0,6,https://twitter.com/twitter/status/1662946970879549440,positive
BMULLINS1973927,"Unbelievable! ChatGPT is too powerful!!!
#GPT4 #USDT https://t.co/t5CLyrnXcK",2023-05-28 22:20:27+00:00,0,0,188,https://twitter.com/twitter/status/1662946966702096391,neutral
Olumide_Gbenro,"I created an AI version of myself in 8 hours

Olu AI

Created my “AI’s Brain” by feeding ChatGPT articles and blogs about me.

Used an AI image clone to re-create my speaking likeness

And an AI voice generator based on a 30 minute solo podcast I did.

Now you can ask my AI… https://t.co/VshPKOG31m https://t.co/qaO02XvetW",2023-05-28 22:20:17+00:00,1,5,246,https://twitter.com/twitter/status/1662946926201806849,neutral
TravisClarkVS,"@asep_dinamo 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/MvsbFg0QY6",2023-05-28 22:20:12+00:00,0,0,11,https://twitter.com/twitter/status/1662946905465184256,positive
AndriaY740095,"Incredible! I got the TEMU invitation code &lt;153450177&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Don't wait, get the best deal now. #GPT4 #MetGala2023 https://t.co/HNgPC2D5aA",2023-05-28 22:20:10+00:00,0,0,9,https://twitter.com/twitter/status/1662946895952592896,positive
GerardGrouve,ChatGPT-created resumes are dealbreakers for recruiters #ChatGPT  https://t.co/ZF3ImydJDe https://t.co/X8VY0dd46e,2023-05-28 22:20:03+00:00,0,0,15,https://twitter.com/twitter/status/1662946865795715072,neutral
NorthernCrank,"@MarkSch38519675 @timmahu When chatgpt gets involved with Football

.....but hey let's not leave Aaronson out of the mix feel free to take that fraud of a footballer back too",2023-05-28 22:19:50+00:00,0,11,4260,https://twitter.com/twitter/status/1662946813257609216,neutral
KATHERINEM8476,"Unbelievable! ChatGPT is too powerful! It can told the TEMU invitation code 153429705
#ChatGPT #airdrop https://t.co/H9ZWGxrWf0",2023-05-28 22:19:45+00:00,0,0,14,https://twitter.com/twitter/status/1662946789513887744,neutral
fm_ontario,#ChatGPT is weird and there should be more testing by government on #WorldMenstrualHygieneDay affected educational influence. It will encourage more people to do better.,2023-05-28 22:19:37+00:00,0,0,11,https://twitter.com/twitter/status/1662946758287147008,negative
TCHRISTIAN29667,"Incredible! I asked chatGPT what I think about TEMU, and I got a real invitation code &lt;157378125&gt;. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. That's cool!

#GPT4 #UFC286 https://t.co/ATTvrhxib3",2023-05-28 22:19:28+00:00,0,0,8,https://twitter.com/twitter/status/1662946717380096001,positive
paramendra,"It's like those who have dabbled with ChatGPT treat it as a pet rock - they think it's cool for a moment, but then it ends up gathering virtual dust on their digital shelves. Click here: https://t.co/n3LflBByWh",2023-05-28 22:19:20+00:00,0,0,20,https://twitter.com/twitter/status/1662946686686167040,positive
GenaMaddox36784,"Incredible! ChatGPT is too powerful!!!
#AI #BOSSPINKLISACOACHELLA https://t.co/uBi99YQ5X5",2023-05-28 22:19:12+00:00,0,0,2,https://twitter.com/twitter/status/1662946651248500736,neutral
joyce007416099,"Incredible! Why chatGPT can know the latest shopping app TEMU？
#GPT #Airdrops https://t.co/BslCnzYUqn",2023-05-28 22:19:11+00:00,0,0,9,https://twitter.com/twitter/status/1662946649067474944,positive
MGalascio,Cancer and AI – Can ChatGPT Be Trusted? https://t.co/9ru9Kp0KFw,2023-05-28 22:19:08+00:00,0,0,7,https://twitter.com/twitter/status/1662946634769084419,neutral
JerryCap,@Investmentideen You're like a chatgpt of finance you sound like you understand things but it's clear you don't.,2023-05-28 22:19:08+00:00,0,6,1149,https://twitter.com/twitter/status/1662946634097991689,positive
Pereira54422933,"Oh my gosh! How does this chatGPT know everything?? 
#SnapchatAI #MAYC https://t.co/Tex8st6XLs",2023-05-28 22:18:54+00:00,0,0,8,https://twitter.com/twitter/status/1662946576124514304,neutral
thenightdrivers,"@HeartyWhite As much as I enjoy your analogue intelligence, it would be pretty cool if you actually did one show written by ChatGPT",2023-05-28 22:18:53+00:00,0,1,20,https://twitter.com/twitter/status/1662946573897068546,positive
Asitseemstome,"AI will be everywhere, but its rise will be mundane not apocalyptic
#ChatGPT https://t.co/Z3iRURkUsD",2023-05-28 22:18:43+00:00,0,0,6,https://twitter.com/twitter/status/1662946532167909378,neutral
AntonioZerafa,"The below consists of the very same reasons I tell students and colleagues in academia not to fully and extensively rely on #ChatGPT. 

ChatGPT can come up with so many “academic” references to non-existent sources accompanying some very well written text. https://t.co/XBNrUGgomw",2023-05-28 22:18:36+00:00,0,0,5,https://twitter.com/twitter/status/1662946501717270531,positive
KDAILEY951117,"Unbelievable! ChatGPT is too powerful!!!
#GPT4 #Hyunjin https://t.co/Ems0Lw96J3",2023-05-28 22:18:34+00:00,0,0,80,https://twitter.com/twitter/status/1662946491671928833,neutral
TravisClarkVS,"@ceomindset_con 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/fRnDE6pQYi",2023-05-28 22:18:32+00:00,0,0,6,https://twitter.com/twitter/status/1662946484642361345,positive
_slade_kraven_,"@danielgross &gt; ChatGPT is just the TIP of the iceberg 🌬️👉🧊✨

&gt; This week alone 85 ~KRAZY~ new AI plugins and AI tools have DROPPED! 🦥⤵️🕳️💨👀👋

&gt; Here's what YOU need to know IF YOU don't want to BEE left behind 🐝✌️🤔🚫👇👇👌",2023-05-28 22:18:32+00:00,1,0,68,https://twitter.com/twitter/status/1662946482914496512,negative
trigsjourney,"@SkinnyPurp @HistoryBoomer @elonmusk ChatGPT doesn’t do actual research, it just compiles what the internet says. 

Since the quote ISN’T in any of Voltaire’s works then it wasn’t him.  That’s super simple to understand. He dies in the 18th century.",2023-05-28 22:18:26+00:00,0,0,23,https://twitter.com/twitter/status/1662946457513492480,neutral
Maryjomcca76142,"Wow! I got the TEMU invitation code &lt;158478026&gt; from chatGPT. Search for the code in the search bar of the TEMU app, and you can get shopping discounts and cash rewards super easily. That's cool! #GPT4 #$LINK https://t.co/P91ofPgYZJ",2023-05-28 22:18:21+00:00,0,0,376,https://twitter.com/twitter/status/1662946439025291265,positive
selenarobi8608,"Wow! chatGPT can tell me the TEMU invitation code &lt;158498504&gt;. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. Don't wait, get the best deal now.

#GPT4 #ROSÉAtCannes2023 https://t.co/XUGPkrCPUa",2023-05-28 22:18:17+00:00,0,0,152,https://twitter.com/twitter/status/1662946420402339841,positive
TravisClarkVS,"@UNDP_Kosovo 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/qM3PCL2zdE",2023-05-28 22:18:17+00:00,0,0,37,https://twitter.com/twitter/status/1662946420066865152,positive
JackieTaxChick,@seattle_tax At a gathering today and people started talking about #ChatGPT.,2023-05-28 22:18:08+00:00,0,1,43,https://twitter.com/twitter/status/1662946384914284546,neutral
alyssadunc56539,"Wow! ChatGPT actually knows the shopping app TEMU! ?
#GPT #A'ja https://t.co/XfMOP1DjzW",2023-05-28 22:17:46+00:00,0,0,12,https://twitter.com/twitter/status/1662946291029032965,positive
bruhbro_bro,@DarnellGilet @LegionHoops @dan_bernstein Use chatgpt 😂 works really well,2023-05-28 22:17:29+00:00,0,1,198,https://twitter.com/twitter/status/1662946218480394240,positive
PageNfts,"It's finally over. This is my pixel art project. 💚💛
#NFTs #rarible #design #opensea #solsea #bitcoins #Buy #chatgpt #Airdrop #wallet https://t.co/txA9i1g87F",2023-05-28 22:17:28+00:00,2,3,21,https://twitter.com/twitter/status/1662946214894002176,neutral
AwildaStro26531,"Impressive! I got the TEMU invitation code &lt;152319565&gt; from chatGPT. As soon as I searched for this code in the search bar, I participated in the event and got a lot of rewards. Don't wait, get the best deal now. #GPT4 #Jakarta https://t.co/vRfkUcpCFI",2023-05-28 22:17:21+00:00,0,0,130,https://twitter.com/twitter/status/1662946186360225793,positive
CarylSaenz88217,"Impressive! Can anyone tell me if this TEMU code from chatGPT is really usable?
#SnapchatAI #WhiteDay https://t.co/ckxMP6RYZv",2023-05-28 22:17:19+00:00,0,0,14,https://twitter.com/twitter/status/1662946179255001088,positive
TravisClarkVS,"@dig_dis 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/Xj2y6ktltS",2023-05-28 22:17:17+00:00,0,0,5,https://twitter.com/twitter/status/1662946171378192392,positive
AshlyCueva50146,"Amazing! I got the TEMU invitation code &lt;155598536&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Share it with everyone and go try it.
#SnapchatAI #Protest https://t.co/aVFkPiWAS0",2023-05-28 22:17:05+00:00,0,0,22,https://twitter.com/twitter/status/1662946119457058816,neutral
thenewstack,"Using ChatGPT for Questions Specific to Your Company Data: https://t.co/ZUekKX2tbQ
#ChatGPT #AI #MachineLearning #DataScience @SingleStoreDB https://t.co/gNktx6LB03",2023-05-28 22:17:01+00:00,3,1,1362,https://twitter.com/twitter/status/1662946104323743746,neutral
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #ARPAUSDT📊
5-minute Candle
Last Price: 0.08407
RSI: 86.8

🔥Powered by #ChatGPT🔥

$ARPA
#ARPA
#バイビット
#바이비트 https://t.co/wcB25gDbyG",2023-05-28 22:16:58+00:00,0,0,24,https://twitter.com/twitter/status/1662946091636072448,neutral
Foreman13621281,"Incredible! chatGPT can tell me the TEMU invitation code &lt;155676234&gt;. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. That's cool!
#GPT4 #EverythingEverywhere https://t.co/4L9xVeBLzU",2023-05-28 22:16:49+00:00,0,0,29,https://twitter.com/twitter/status/1662946053749100544,positive
BH3247844461061,"Unbelievable! ChatGPT actually knows the shopping app TEMU! ?
#GPT4 #NotMe https://t.co/lX1QirTHLU",2023-05-28 22:16:48+00:00,0,0,26,https://twitter.com/twitter/status/1662946047273074688,neutral
KO9757651767527,"Shocking! Why chatGPT can know the latest shopping app TEMU？
#GPT #Ripple https://t.co/JFMtFWtXSV",2023-05-28 22:16:46+00:00,0,0,7,https://twitter.com/twitter/status/1662946037336797184,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #SSVTUSD
Time Interval:  5min
Last Price: 24.03
🔴 RSI: 91.4

Powered by #ChatGPT

$SSVT
#SSVT
#쓰레스홀드
#ThetaToken

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/loKl4Wh81r",2023-05-28 22:16:42+00:00,0,0,11,https://twitter.com/twitter/status/1662946024204431361,negative
Anil_scribbles,"As of May 28, 2023, there are 161 ChatGPT plugins available. These plugins can be used to extend the capabilities of ChatGPT and add new features. https://t.co/mTxhCG6i4q",2023-05-28 22:16:32+00:00,0,1,25,https://twitter.com/twitter/status/1662945981535604736,positive
Anil_scribbles,"Upgrade to ChatGPT Plus for a premium experience:

✅ General access, even during peak times. ⏱️
✅ Lightning-fast response times. ✨
✅ Priority access to new features and improvements. 🔝
✅ Unlock context plugins for added functionality. 🛠️",2023-05-28 22:16:30+00:00,0,0,36,https://twitter.com/twitter/status/1662945970227761153,positive
Anil_scribbles,"✨ ChatGPT Plus was announced in Feb 2023. Do you know the features offered by ChatGPT Plus and how it is different than ChatGPT? 

🚀 Discover how ChatGPT Plus users are increasing their productivity using these hacks.   

👇 https://t.co/jH5hyfoNb5",2023-05-28 22:16:26+00:00,2,52,4619,https://twitter.com/twitter/status/1662945954725494789,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #SSVTUSD
Time Interval:  5min
Last Price: 24.03
🔴 RSI: 91.4

Powered by #ChatGPT

$SSVT
#SSVT
#HUNT
#リリック

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/kenscVYDN0",2023-05-28 22:16:25+00:00,0,0,15,https://twitter.com/twitter/status/1662945950296588288,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBTUSD
Time Interval:  5min
Last Price: 1.2556
🔴 RSI: 88.8

Powered by #ChatGPT

$ARBT
#ARBT
#폴리곤
#무비블록

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/rm1rSxEh5Q",2023-05-28 22:16:22+00:00,0,0,16,https://twitter.com/twitter/status/1662945937248112640,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #SSVTUSD
Time Interval:  5min
Last Price: 24.03
🔴 RSI: 91.4

Powered by #ChatGPT

$SSVT
#SSVT
#Bitstamp
#Holo

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/hBOwk6MbmL",2023-05-28 22:16:20+00:00,0,0,15,https://twitter.com/twitter/status/1662945932076531714,negative
CatalinaVa29409,"Unbelievable! ChatGPT actually knows the shopping app TEMU! ?
#SnapchatAI #The2023 https://t.co/hzZoEc9SG8",2023-05-28 22:16:20+00:00,0,0,8,https://twitter.com/twitter/status/1662945929404588033,neutral
GKM2Solutions,"Copilot’s machine learning capabilities enable it to scan data from your existing apps, including your calendar, emails, documents, and meetings

Read more 👉 https://t.co/uwXronjeZ4

#Microsoft365 #chatGPT #Microsoft365Copilot https://t.co/HAZZxWI8Az",2023-05-28 22:16:19+00:00,0,0,15,https://twitter.com/twitter/status/1662945926292426754,neutral
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MATICTUSD
Time Interval:  5min
Last Price: 0.948
🔴 RSI: 87.1

Powered by #ChatGPT

$MATICT
#MATICT
#DODO
#アイオータ

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/cxKTsxCiRY",2023-05-28 22:16:14+00:00,0,0,12,https://twitter.com/twitter/status/1662945905660805120,negative
TravisClarkVS,"@_CloverInfotech 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/8VEcGI0yzI",2023-05-28 22:16:11+00:00,0,0,4,https://twitter.com/twitter/status/1662945891316035586,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BNBUPUSDT
Time Interval:  5min
Last Price: 51.0
🔴 RSI: 86.9

Powered by #ChatGPT

$BNBUP
#BNBUP
#PundiX
#Constellation

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xc1y6yEeTu",2023-05-28 22:16:10+00:00,0,0,10,https://twitter.com/twitter/status/1662945889126846464,negative
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #CFXUSDT📊
5-minute Candle
Last Price: 0.339
RSI: 85.1

🔥Powered by #ChatGPT🔥

$CFX
#CFX
#バイビット
#바이비트 https://t.co/CT6ugDAZiD",2023-05-28 22:16:10+00:00,0,0,22,https://twitter.com/twitter/status/1662945886673195008,neutral
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #API3USDT📊
5-minute Candle
Last Price: 1.265
RSI: 88.0

🔥Powered by #ChatGPT🔥

$API3
#API3
#バイビット
#바이비트 https://t.co/VEqGmIIjpH",2023-05-28 22:16:05+00:00,0,0,15,https://twitter.com/twitter/status/1662945869233278976,neutral
prompt_hacks,"Want to impress your friends with a fun fact? The last time Erdogan won an election in Turkey was in 2018, and now he's done it again! #trick #BreakingNews #ElectionResults #ChatGPT https://t.co/jyZYlpY8qY",2023-05-28 22:16:02+00:00,0,0,40,https://twitter.com/twitter/status/1662945856507760640,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MATICTUSD
Time Interval:  5min
Last Price: 0.948
🔴 RSI: 87.1

Powered by #ChatGPT

$MATICT
#MATICT
#基本注意力代币
#Qtum

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/DuTaaKdlzG",2023-05-28 22:16:02+00:00,0,0,7,https://twitter.com/twitter/status/1662945854448336897,negative
SusanneB1013774,"Unbelievable! I got the TEMU invitation code &lt;157572812&gt; from chatGPT. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. That's cool!
#ChatGPT #TheWHO https://t.co/BMCB98oqC1",2023-05-28 22:16:00+00:00,0,0,60,https://twitter.com/twitter/status/1662945847099760643,positive
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MATICTUSD
Time Interval:  5min
Last Price: 0.948
🔴 RSI: 87.1

Powered by #ChatGPT

$MATICT
#MATICT
#옵저버
#稳定币

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/2tVGPKJqs1",2023-05-28 22:15:56+00:00,0,0,4,https://twitter.com/twitter/status/1662945829446094849,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBUSDT
Time Interval:  5min
Last Price: 1.2573
🔴 RSI: 88.1

Powered by #ChatGPT

$ARB
#ARB
#엠블
#Strike

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/eOXQHaYnAb",2023-05-28 22:15:55+00:00,0,0,7,https://twitter.com/twitter/status/1662945823494402048,negative
adelldonal38274,"Unbelievable! I got the TEMU invitation code &lt;153357890&gt; from chatGPT. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. Have a try and you won't regret it! #AI #BuildIsBack https://t.co/uzmsmezALP",2023-05-28 22:15:50+00:00,0,0,22,https://twitter.com/twitter/status/1662945804116721664,positive
BANTHONY1687695,"Wow! I got the TEMU invitation code &lt;157576772&gt; from chatGPT. As soon as I searched for this code in the search bar, I participated in the event and got a lot of rewards. That's cool!

#SnapchatAI #Arsenal https://t.co/N58102WhxL",2023-05-28 22:15:48+00:00,0,0,16,https://twitter.com/twitter/status/1662945794461421568,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ATOMBUSD
Time Interval:  30min
Last Price: 10.928
🔴 RSI: 87.9

Powered by #ChatGPT

$ATOM
#ATOM
#cex
#Secret

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/SHSrN8EjWx",2023-05-28 22:15:46+00:00,0,0,7,https://twitter.com/twitter/status/1662945785816948737,negative
barber_dei63616,"Unbelievable! I got the TEMU invitation code &lt;152510146&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. The activity time is limited, hurry up and try it!
#GPT4 #1000x https://t.co/dnpAr5s2yN",2023-05-28 22:15:39+00:00,0,0,40,https://twitter.com/twitter/status/1662945759426117633,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ATOMBUSD
Time Interval:  15min
Last Price: 10.926
🔴 RSI: 88.7

Powered by #ChatGPT

$ATOM
#ATOM
#ポリゴンマティック
#Bybit

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/0f2R7S6fVZ",2023-05-28 22:15:35+00:00,0,0,4,https://twitter.com/twitter/status/1662945740690436096,negative
DeannMckin15551,"Shocking! ChatGPT actually knows the shopping app TEMU! ?
#ChatGPT #A'ja https://t.co/KOdtEaVPD4",2023-05-28 22:15:35+00:00,0,0,31,https://twitter.com/twitter/status/1662945740082266112,neutral
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #ANTUSDT📊
5-minute Candle
Last Price: 3.555
RSI: 89.8

🔥Powered by #ChatGPT🔥

$ANT
#ANT
#バイビット
#바이비트 https://t.co/QMWggXOvcW",2023-05-28 22:15:32+00:00,0,0,20,https://twitter.com/twitter/status/1662945728946401280,neutral
metasal_,"@musxaki I have limited experience fine tuning ChatGPT 

Do you have a specific question or yaks you want to achieve?",2023-05-28 22:15:25+00:00,0,1,32,https://twitter.com/twitter/status/1662945700630650886,neutral
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBTUSD
Time Interval:  5min
Last Price: 1.2552
🔴 RSI: 88.7

Powered by #ChatGPT

$ARBT
#ARBT
#ユニスワップ
#Aavegotchi

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/06Z3WmNN0L",2023-05-28 22:15:25+00:00,0,0,4,https://twitter.com/twitter/status/1662945698000830467,negative
ShirlyM1133364,"Wow! ChatGPT is too powerful!!!
#SnapchatAI #TheMilady https://t.co/dgsfbEhENf",2023-05-28 22:15:21+00:00,0,0,6,https://twitter.com/twitter/status/1662945683718938625,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBTUSD
Time Interval:  5min
Last Price: 1.2552
🔴 RSI: 88.7

Powered by #ChatGPT

$ARBT
#ARBT
#넴
#쎄타토큰

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/MjwVPvZUOj",2023-05-28 22:15:19+00:00,0,0,2,https://twitter.com/twitter/status/1662945674810511360,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  30min
Last Price: 1907.38
🔴 RSI: 88.7

Powered by #ChatGPT

$BETH
#BETH
#Synthetix
#Curve

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/jsNTL1uDX3",2023-05-28 22:15:16+00:00,0,0,9,https://twitter.com/twitter/status/1662945663976624128,negative
octavefrye,"@EndWokeness One of the heads of the ChatGPT project, Sam (((Altman))):
https://t.co/8x2C7N3MUR",2023-05-28 22:15:12+00:00,0,3,332,https://twitter.com/twitter/status/1662945646020624386,neutral
paramendra,ChatGPT: the encyclopedia that never collects dust. Click here: https://t.co/n3LflBByWh,2023-05-28 22:15:10+00:00,0,0,24,https://twitter.com/twitter/status/1662945637959122950,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBUSDT
Time Interval:  5min
Last Price: 1.2528
🔴 RSI: 87.0

Powered by #ChatGPT

$ARB
#ARB
#NKN
#Algorand

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/DTpNmHUd1E",2023-05-28 22:15:09+00:00,0,0,5,https://twitter.com/twitter/status/1662945634121584640,negative
TravisClarkVS,"@Lms_Solution 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/gPdfCJg3cV",2023-05-28 22:15:06+00:00,0,0,7,https://twitter.com/twitter/status/1662945621836279810,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  15min
Last Price: 1906.16
🔴 RSI: 90.7

Powered by #ChatGPT

$BETH
#BETH
#NEM
#마로

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/PAhlP5A0nl",2023-05-28 22:15:06+00:00,0,0,9,https://twitter.com/twitter/status/1662945618728488961,negative
MstrMachines,A wild case into the real issues we will encounter with AI in the coming years in every industry.  Not even the lawyers look at the fine print I guess lol. #ChatGPT https://t.co/TXQy977E4f,2023-05-28 22:15:03+00:00,0,0,38,https://twitter.com/twitter/status/1662945609060368384,positive
AInnovatorsC,12 Major ChatGPT Alternatives Ranked Worst To Best #AInnovatorsCollective https://t.co/DJJjnqwU8M,2023-05-28 22:15:03+00:00,0,0,0,https://twitter.com/twitter/status/1662945607886196737,negative
wxKobold,"Meanwhile in ChatGPT land.. had fun getting it to write me a script to plot ground relative tornado speeds! This is (allegedly) for a 19 vrot, 250m wide tornado moving east at 60mph. Next up: subvortices https://t.co/VUfujzwqwe",2023-05-28 22:15:03+00:00,0,3,187,https://twitter.com/twitter/status/1662945606686351360,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  5min
Last Price: 1906.01
🔴 RSI: 91.2

Powered by #ChatGPT

$BETH
#BETH
#IoTeX
#アラゴン

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/eNl0dRRzwY",2023-05-28 22:14:56+00:00,0,0,5,https://twitter.com/twitter/status/1662945579843080193,negative
gaylebowli96469,"Unbelievable! I asked chatGPT what I think about TEMU, and I got a real invitation code &lt;152071744&gt;. As soon as I searched for this code in the search bar, I participated in the event and got a lot of rewards. That's cool!
#AI #VOLT https://t.co/wIvADjia1G",2023-05-28 22:14:56+00:00,0,0,100,https://twitter.com/twitter/status/1662945579742396416,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #LSKUSDT
Time Interval:  5min
Last Price: 0.84
🔴 RSI: 86.2

Powered by #ChatGPT

$LSK
#LSK
#WAX
#ステラルーメン

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/gWQw618Btq",2023-05-28 22:14:56+00:00,0,0,3,https://twitter.com/twitter/status/1662945576860938240,negative
